TABLE,COLUMN
CRHD,PARU5
CRHD,PARU6
CRHD,PARV1
CRHD,PARV2
CRHD,PARV3
CRHD,PARV4
CRHD,PARV5
CRHD,PARV6
CRHD,PLANV
CRHD,STAND
CRHD,VERAN
CRHD,VGWTS
CRHD,VGM01
CRHD,VGM02
CRHD,VGM03
CRHD,VGM04
CRHD,VGM05
CRHD,VGM06
CRHD,XDEFA
CRHD,XKOST
CRHD,XSPRR
CRHD,XTERM
CRHD,ZGR01
CRHD,ZGR02
CRHD,ZGR03
CRHD,ZGR04
CRHD,ZGR05
CRHD,ZGR06
CRHD,KTSCH
CRHD,LOANZ
CRHD,LOART
CRHD,LOGRP
CRHD,QUALF
CRHD,RASCH
CRHD,STEUS
CRHD,VGE01
CRHD,VGE02
CRHD,VGE03
CRHD,VGE04
CRHD,VGE05
CRHD,VGE06
CRHD,KTSCH_REF
CRHD,LOART_REF
CRHD,LOANZ_REF
CRHD,LOGRP_REF
CRHD,QUALF_REF
CRHD,RASCH_REF
CRHD,STEUS_REF
CRHD,FORT1
CRHD,FORT2
CRHD,FORT3
CRHD,KAPID
CRHD,ORTGR
CRHD,ZEIWN
CRHD,ZWNOR
CRHD,ZEIWM
CRHD,ZWMIN
CRHD,FORMR
CRHD,MATYP
CRHD,CPLGR
CRHD,SORTB
CRHD,MTRVP
CRHD,MTMVP
CRHD,MTPVP
CRHD,RSANZ
CRHD,PDEST
CRHD,HROID
CRHD,FORTN
CRHD,ZGR01_REF
CRHD,ZGR02_REF
CRHD,ZGR03_REF
CRHD,ZGR04_REF
CRHD,ZGR05_REF
CRHD,ZGR06_REF
CRHD,STEUS_C
CRHD,STEUS_I
CRHD,STEUS_N
CRHD,STEUS_Q
CRHD,RUZUS
CRHD,RSANZ_REF
CRHD,HR
CRHD,PRVBE
CRHD,SUBSYS
CRHD,BDEGR
CRHD,RGEKZ
CRHD,HRTYP
CRHD,SLWID
CRHD,LIFNR
CRHD,SLWID_REF
CRHD,LIFNR_REF
CRHD,VGARB
CRHD,VGDIM
CRHD,HRPLVAR
CRHD,VGDAU
CRHD,STOBJ
CRHD,RESGR
CRHD,LGORT_RES
CRHD,MIXMAT
CRHD,ISTBED_KZ
CRHD,PPSKZ
CRHD,SRTYPE
CRHD,SNTYPE
CRHD_V1,MANDT
CRHD_V1,OBJTY
CRHD_V1,OBJID
CRHD_V1,SPRAS
CRHD_V1,ARBPL
CRHD_V1,WERKS
CRHD_V1,KTEXT
CRTX,MANDT
CRTX,OBJTY
CRTX,OBJID
CRTX,SPRAS
CRTX,AEDAT_TEXT
CRTX,AENAM_TEXT
CRTX,KTEXT
CRTX,KTEXT_UP
CSKT,MANDT
CSKT,SPRAS
CSKT,KOKRS
CSKT,KOSTL
CSKT,DATBI
CSKT,KTEXT
CSKT,LTEXT
CSKT,MCTXT
CSLT,MANDT
CSLT,SPRAS
CSLT,KOKRS
CSLT,LSTAR
CSLT,DATBI
CSLT,KTEXT
CSLT,LTEXT
CSLT,MCTXT
DD07T,DOMNAME
DD07T,DDLANGUAGE
DD07T,AS4LOCAL
DD07T,VALPOS
DD07T,AS4VERS
DD07T,DDTEXT
DD07T,DOMVAL_LD
DD07T,DOMVAL_HD
DD07T,DOMVALUE_L
EBAN,MANDT
EBAN,BANFN
EBAN,BNFPO
EBAN,BSART
EBAN,BSTYP
EBAN,BSAKZ
EBAN,LOEKZ
EBAN,STATU
EBAN,ESTKZ
EBAN,FRGKZ
EBAN,FRGZU
EBAN,FRGST
EBAN,EKGRP
EBAN,ERNAM
EBAN,ERDAT
EBAN,AFNAM
EBAN,TXZ01
EBAN,MATNR
EBAN,EMATN
EBAN,WERKS
EBAN,LGORT
EBAN,BEDNR
EBAN,MATKL
EBAN,RESWK
EBAN,MENGE
EBAN,MEINS
EBAN,BUMNG
EBAN,BADAT
EBAN,LPEIN
EBAN,LFDAT
EBAN,FRGDT
EBAN,WEBAZ
EBAN,PREIS
EBAN,PEINH
EBAN,PSTYP
EBAN,KNTTP
EBAN,KZVBR
EBAN,KFLAG
EBAN,VRTKZ
EBAN,TWRKZ
EBAN,WEPOS
EBAN,WEUNB
EBAN,REPOS
EBAN,LIFNR
EBAN,FLIEF
EBAN,EKORG
EBAN,VRTYP
EBAN,KONNR
EBAN,KTPNR
EBAN,INFNR
EBAN,ZUGBA
EBAN,QUNUM
EBAN,QUPOS
EBAN,DISPO
EBAN,SERNR
EBAN,BVDAT
EBAN,BATOL
EBAN,BVDRK
EBAN,EBELN
EBAN,EBELP
EBAN,BEDAT
EBAN,BSMNG
EBAN,LBLNI
EBAN,BWTAR
EBAN,XOBLR
EBAN,EBAKZ
EBAN,RSNUM
EBAN,SOBKZ
EBAN,ARSNR
EBAN,ARSPS
EBAN,FIXKZ
EBAN,BMEIN
EBAN,REVLV
EBAN,VORAB
EBAN,PACKNO
EBAN,KANBA
EBAN,BPUEB
EBAN,CUOBJ
EBAN,FRGGR
EBAN,FRGRL
EBAN,AKTNR
EBAN,CHARG
EBAN,UMSOK
EBAN,VERID
EBAN,FIPOS
EBAN,FISTL
EBAN,GEBER
EBAN,KZKFG
EBAN,SATNR
EBAN,MNG02
EBAN,DAT01
EBAN,ATTYP
EBAN,ADRNR
EBAN,ADRN2
EBAN,KUNNR
EBAN,EMLIF
EBAN,LBLKZ
EBAN,KZBWS
EBAN,WAERS
EBAN,IDNLF
EBAN,GSFRG
EBAN,MPROF
EBAN,KZFME
EBAN,SPRAS
EBAN,TECHS
EBAN,MFRPN
EBAN,MFRNR
EBAN,EMNFR
EBAN,FORDN
EBAN,FORDP
EBAN,PLIFZ
EBAN,BERID
EBAN,UZEIT
EBAN,FKBER
EBAN,GRANT_NBR
EBAN,MEMORY
EBAN,BANPR
EBAN,RLWRT
EBAN,BLCKD
EBAN,REVNO
EBAN,BLCKT
EBAN,BESWK
EBAN,EPROFILE
EBAN,EPREFDOC
EBAN,EPREFITM
EBAN,GMMNG
EBAN,WRTKZ
EBAN,RESLO
EBAN,KBLNR
EBAN,KBLPOS
EBAN,PRIO_URG
EBAN,PRIO_REQ
EBAN,MEMORYTYPE
EBAN,ANZSN
EBAN,MHDRZ
EBAN,IPRKZ
EBAN,NODISP
EBAN,SRM_CONTRACT_ID
EBAN,SRM_CONTRACT_ITM
EBAN,BUDGET_PD
EBAN,ZGSRM_REQNO
EBAN,ZGSRM_REQPOS
EBAN,ZGSRM_REQDAT
EBAN,ZZ_PCTYPE
EBAN,ZZ_REJ_REASON
EBAN,ZZ_AUFNR
EBAN,STORENETWORKID
EBAN,STORESUPPLIERID
EBAN,FMFGUS_KEY
EBAN,ADVCODE
EBAN,STACODE
EBAN,BANFN_CS
EBAN,BNFPO_CS
EBAN,ITEM_CS
EBAN,BSMNG_SND
EBAN,NO_MARD_DATA
EBAN,SERRU
EBAN,DISUB_SOBKZ
EBAN,DISUB_PSPNR
EBAN,DISUB_KUNNR
EBAN,DISUB_VBELN
EBAN,DISUB_POSNR
EBAN,DISUB_OWNER
EBAN,FSH_VAS_REL
EBAN,FSH_VAS_PRNT_ID
EBAN,FSH_TRANSACTION
EBAN,FSH_ITEM_GROUP
EBAN,FSH_ITEM
EBAN,IUID_RELEVANT
EBAN,OITAXFROM
EBAN,OIHANTYP
EBAN,OITAXTO
EBAN,OITAXGRP
EBAN,OIOILCON
EBAN,OIINEX
EBAN,OIPRICIE
EBAN,OIO_SPROC
EBAN,OIO_STATUS
EBAN,OIO_REF_BANFN
EBAN,OIO_REF_BNFPO
EBAN,OIO_HOLD
EBAN,SGT_SCAT
EBAN,SGT_RCAT
EBAN,WRF_CHARSTC1
EBAN,WRF_CHARSTC2
EBAN,WRF_CHARSTC3
EBKN,MANDT
EBKN,BANFN
EBKN,BNFPO
EBKN,ZEBKN
EBKN,LOEKZ
EBKN,ERDAT
EBKN,ERNAM
EBKN,MENGE
EBKN,VPROZ
EBKN,SAKTO
EBKN,GSBER
EBKN,KOSTL
EBKN,PROJN
EBKN,VBELN
EBKN,VBELP
EBKN,VETEN
EBKN,ANLN1
EBKN,ANLN2
EBKN,AUFNR
EBKN,WEMPF
EBKN,ABLAD
EBKN,KOKRS
EBKN,XBKST
EBKN,XBAUF
EBKN,XBPRO
EBKN,KSTRG
EBKN,PAOBJNR
EBKN,PRCTR
EBKN,PS_PSP_PNR
EBKN,NPLNR
EBKN,AUFPL
EBKN,IMKEY
EBKN,APLZL
EBKN,VPTNR
EBKN,FIPOS
EBKN,RECID
EBKN,FISTL
EBKN,GEBER
EBKN,FKBER
EBKN,DABRZ
EBKN,NETWR
EBKN,AUFPL_ORD
EBKN,APLZL_ORD
EBKN,KBLNR
EBKN,KBLPOS
EBKN,LSTAR
EBKN,PRZNR
EBKN,GRANT_NBR
EBKN,FM_SPLIT_BATCH
EBKN,FM_SPLIT_BEGRU
EBKN,BUDGET_PD
EBKN,FMFGUS_KEY
EBKN,EGRUP
EBKN,VNAME
EBKN,TCOBJNR
EBKN,DATEOFSERVICE
EBKN,NOTAXCORR
EBKN,DIFFOPTRATE
EBKN,HASDIFFOPTRATE
EKBE,MANDT
EKBE,EBELN
EKBE,EBELP
EKBE,ZEKKN
EKBE,VGABE
EKBE,GJAHR
EKBE,BELNR
EKBE,BUZEI
EKBE,BEWTP
EKBE,BWART
EKBE,BUDAT
EKBE,MENGE
EKBE,BPMNG
EKBE,DMBTR
EKBE,WRBTR
EKBE,WAERS
EKBE,AREWR
EKBE,WESBS
EKBE,BPWES
EKBE,SHKZG
EKBE,BWTAR
EKBE,ELIKZ
EKBE,XBLNR
EKBE,LFGJA
EKBE,LFBNR
EKBE,LFPOS
EKBE,GRUND
EKBE,CPUDT
EKBE,CPUTM
EKBE,REEWR
EKBE,EVERE
EKBE,REFWR
EKBE,MATNR
EKBE,WERKS
EKBE,XWSBR
EKBE,ETENS
EKBE,KNUMV
EKBE,MWSKZ
EKBE,LSMNG
EKBE,LSMEH
EKBE,EMATN
EKBE,AREWW
EKBE,HSWAE
EKBE,BAMNG
EKBE,CHARG
EKBE,BLDAT
EKBE,XWOFF
EKBE,XUNPL
EKBE,ERNAM
EKBE,SRVPOS
EKBE,PACKNO
EKBE,INTROW
EKBE,BEKKN
EKBE,LEMIN
EKBE,AREWB
EKBE,REWRB
EKBE,SAPRL
EKBE,MENGE_POP
EKBE,BPMNG_POP
EKBE,DMBTR_POP
EKBE,WRBTR_POP
EKBE,WESBB
EKBE,BPWEB
EKBE,WEORA
EKBE,AREWR_POP
EKBE,KUDIF
EKBE,RETAMT_FC
EKBE,RETAMT_LC
EKBE,RETAMTP_FC
EKBE,RETAMTP_LC
EKBE,XMACC
EKBE,WKURS
EKBE,INV_ITEM_ORIGIN
EKBE,VBELN_ST
EKBE,VBELP_ST
EKBE,SGT_SCAT
EKBE,FRBNR
EKBE,OIA_IPMVAT
EKBE,OIVATH
EKBE,OIVATF
EKBE,OIIMATV
EKBE,OIMATCYC
EKBE,OITAXVAL
EKBE,OITAXCON
EKBE,OIEDCL
EKBE,ET_UPD
EKBE,/CWM/BAMNG
EKBE,/CWM/WESBS
EKBE,/CWM/TY2TQ
EKBE,/CWM/WESBB
EKBE,J_SC_DIE_COMP_F
EKBE,FSH_SEASON_YEAR
EKBE,FSH_SEASON
EKBE,FSH_COLLECTION
EKBE,FSH_THEME
EKBE,WRF_CHARSTC1
EKBE,WRF_CHARSTC2
EKBE,WRF_CHARSTC3
EKKN,MANDT
EKKN,EBELN
EKKN,EBELP
EKKN,ZEKKN
EKKN,LOEKZ
EKKN,AEDAT
EKKN,KFLAG
EKKN,MENGE
EKKN,VPROZ
EKKN,NETWR
EKKN,SAKTO
EKKN,GSBER
EKKN,KOSTL
EKKN,PROJN
EKKN,VBELN
EKKN,VBELP
EKKN,VETEN
EKKN,KZBRB
EKKN,ANLN1
EKKN,ANLN2
EKKN,AUFNR
EKKN,WEMPF
EKKN,ABLAD
EKKN,KOKRS
EKKN,XBKST
EKKN,XBAUF
EKKN,XBPRO
EKKN,EREKZ
EKKN,KSTRG
EKKN,PAOBJNR
EKKN,PRCTR
EKKN,PS_PSP_PNR
EKKN,NPLNR
EKKN,AUFPL
EKKN,IMKEY
EKKN,APLZL
EKKN,VPTNR
EKKN,FIPOS
EKKN,RECID
EKKN,FISTL
EKKN,GEBER
EKKN,FKBER
EKKN,DABRZ
EKKN,AUFPL_ORD
EKKN,APLZL_ORD
EKKN,MWSKZ
EKKN,TXJCD
EKKN,NAVNW
EKKN,KBLNR
EKKN,KBLPOS
EKKN,LSTAR
EKKN,PRZNR
EKKN,GRANT_NBR
EKKN,BUDGET_PD
EKKN,FM_SPLIT_BATCH
EKKN,FM_SPLIT_BEGRU
EKKN,AA_FINAL_IND
EKKN,AA_FINAL_REASON
EKKN,AA_FINAL_QTY
EKKN,AA_FINAL_QTY_F
EKKN,MENGE_F
EKKN,FMFGUS_KEY
EKKN,EGRUP
EKKN,VNAME
EKKN,TCOBJNR
EKKN,DATEOFSERVICE
EKKN,NOTAXCORR
EKKN,DIFFOPTRATE
EKKN,HASDIFFOPTRATE
EKKO,MANDT
EKKO,EBELN
EKKO,BUKRS
EKKO,BSTYP
EKKO,BSART
EKKO,BSAKZ
EKKO,LOEKZ
EKKO,STATU
EKKO,AEDAT
EKKO,ERNAM
EKKO,PINCR
EKKO,LPONR
EKKO,LIFNR
EKKO,SPRAS
EKKO,ZTERM
EKKO,ZBD1T
EKKO,ZBD2T
EKKO,ZBD3T
EKKO,ZBD1P
EKKO,ZBD2P
EKKO,EKORG
EKKO,EKGRP
EKKO,WAERS
EKKO,WKURS
EKKO,KUFIX
EKKO,BEDAT
EKKO,KDATB
EKKO,KDATE
EKKO,BWBDT
EKKO,ANGDT
EKKO,BNDDT
EKKO,GWLDT
EKKO,AUSNR
EKKO,ANGNR
EKKO,IHRAN
EKKO,IHREZ
EKKO,VERKF
EKKO,TELF1
EKKO,LLIEF
EKKO,KUNNR
EKKO,KONNR
EKKO,ABGRU
EKKO,AUTLF
EKKO,WEAKT
EKKO,RESWK
EKKO,LBLIF
EKKO,INCO1
EKKO,INCO2
EKKO,KTWRT
EKKO,SUBMI
EKKO,KNUMV
EKKO,KALSM
EKKO,STAFO
EKKO,LIFRE
EKKO,EXNUM
EKKO,UNSEZ
EKKO,LOGSY
EKKO,UPINC
EKKO,STAKO
EKKO,FRGGR
EKKO,FRGSX
EKKO,FRGKE
EKKO,FRGZU
EKKO,FRGRL
EKKO,LANDS
EKKO,LPHIS
EKKO,ADRNR
EKKO,STCEG_L
EKKO,STCEG
EKKO,ABSGR
EKKO,ADDNR
EKKO,KORNR
EKKO,MEMORY
EKKO,PROCSTAT
EKKO,RLWRT
EKKO,REVNO
EKKO,SCMPROC
EKKO,REASON_CODE
EKKO,MEMORYTYPE
EKKO,RETTP
EKKO,RETPC
EKKO,DPTYP
EKKO,DPPCT
EKKO,DPAMT
EKKO,DPDAT
EKKO,MSR_ID
EKKO,HIERARCHY_EXISTS
EKKO,THRESHOLD_EXISTS
EKKO,LEGAL_CONTRACT
EKKO,DESCRIPTION
EKKO,RELEASE_DATE
EKKO,VSART
EKKO,HANDOVERLOC
EKKO,SHIPCOND
EKKO,INCOV
EKKO,INCO2_L
EKKO,INCO3_L
EKKO,EXTERNALSYSTEM
EKKO,EXTERNALREFERENCEID
EKKO,FORCE_ID
EKKO,FORCE_CNT
EKKO,RELOC_ID
EKKO,RELOC_SEQ_ID
EKKO,SOURCE_LOGSYS
EKKO,FSH_TRANSACTION
EKKO,FSH_ITEM_GROUP
EKKO,FSH_VAS_LAST_ITEM
EKKO,FSH_OS_STG_CHANGE
EKKO,OIEXGNUM
EKKO,OIEXGTYP
EKKO,OIAEVGTYPE
EKKO,OIPIPEVAL
EKKO,OIC_LIFNR
EKKO,OIC_DCITYC
EKKO,OIC_DCOUNC
EKKO,OIC_DREGIO
EKKO,OIC_DLAND1
EKKO,OIC_OCITYC
EKKO,OIC_OCOUNC
EKKO,OIC_OREGIO
EKKO,OIC_OLAND1
EKKO,OIC_PORGIN
EKKO,OIC_PDESTN
EKKO,OIC_PTRIP
EKKO,OIC_PBATCH
EKKO,OIC_MOT
EKKO,OIC_AORGIN
EKKO,OIC_ADESTN
EKKO,OIC_TRUCKN
EKKO,OIA_BASELO
EKKO,OID_EXTBOL
EKKO,OID_MISCDL
EKKO,ZGMM_TENDER
EKKO,ZGMM_PAWID
EKKO,ZGMM_EXTEND
EKKO,ZGMM_SUBJECT
EKKO,ZGMM_DANGER
EKKO,ZGMM_TRANSPCA
EKKO,ZSMM_DIRECTA
EKKO,ZSMM_STO_DIRECTA
EKKO,ZSMM_CTR_NUMBER
EKKO,ZZGLOG_SEND_ST
EKKO,ZZGLOG_BORD_ST
EKKO,ZZGLOG_PARI_ST
EKKO,ZGDMS_AUTO
EKKO,ZZCARRIER1
EKKO,ZZDRIVER1
EKKO,ZZVEHICLE1
EKKO,ZZCARRIER2
EKKO,ZZDRIVER2
EKKO,ZZVEHICLE2
EKKO,ZZCARRIER3
EKKO,ZZDRIVER3
EKKO,ZZVEHICLE3
EKKO,ZZDUMMYORDER
EKKO,ZZGLOB_ALVALL_NELKUL
EKKO,ZZ_HSE_REL
EKKO,ZZMUNKALAP
EKKO,ZZMLAPEVE
EKKO,ZZGHPC
EKKO,ZZ_VALUE_IND
EKKO,ZZ_NRSC
EKKO,ZZIC_PT
EKKO,ZZSD_VBELN_CO
EKKO,ZZSD_SHIP_TO
EKKO,VZSKZ
EKKO,FSH_SNST_STATUS
EKKO,POHF_TYPE
EKKO,EQ_EINDT
EKKO,EQ_WERKS
EKKO,FIXPO
EKKO,EKGRP_ALLOW
EKKO,WERKS_ALLOW
EKKO,CONTRACT_ALLOW
EKKO,PSTYP_ALLOW
EKKO,FIXPO_ALLOW
EKKO,KEY_ID_ALLOW
EKKO,AUREL_ALLOW
EKKO,DELPER_ALLOW
EKKO,EINDT_ALLOW
EKKO,LTSNR_ALLOW
EKKO,OTB_LEVEL
EKKO,OTB_COND_TYPE
EKKO,KEY_ID
EKKO,OTB_VALUE
EKKO,OTB_CURR
EKKO,OTB_RES_VALUE
EKKO,OTB_SPEC_VALUE
EKKO,SPR_RSN_PROFILE
EKKO,BUDG_TYPE
EKKO,OTB_STATUS
EKKO,OTB_REASON
EKKO,CHECK_TYPE
EKKO,CON_OTB_REQ
EKKO,CON_PREBOOK_LEV
EKKO,CON_DISTR_LEV
EKPA,MANDT
EKPA,EBELN
EKPA,EBELP
EKPA,EKORG
EKPA,LTSNR
EKPA,WERKS
EKPA,PARVW
EKPA,PARZA
EKPA,ERNAM
EKPA,ERDAT
EKPA,LIFN2
EKPA,DEFPA
EKPA,HITYP
EKPA,PARNR
EKPA,PERNR
EKPA,PRFRE
EKPA,BOLRE
EKPA,HISTUNR
EKPO,MANDT
EKPO,EBELN
EKPO,EBELP
EKPO,LOEKZ
EKPO,STATU
EKPO,AEDAT
EKPO,TXZ01
EKPO,MATNR
EKPO,EMATN
EKPO,BUKRS
EKPO,WERKS
EKPO,LGORT
EKPO,BEDNR
EKPO,MATKL
EKPO,INFNR
EKPO,IDNLF
EKPO,KTMNG
EKPO,MENGE
EKPO,MEINS
EKPO,BPRME
EKPO,BPUMZ
EKPO,BPUMN
EKPO,UMREZ
EKPO,UMREN
EKPO,NETPR
EKPO,PEINH
EKPO,NETWR
EKPO,BRTWR
EKPO,AGDAT
EKPO,WEBAZ
EKPO,MWSKZ
EKPO,BONUS
EKPO,INSMK
EKPO,SPINF
EKPO,PRSDR
EKPO,SCHPR
EKPO,MAHNZ
EKPO,MAHN1
EKPO,MAHN2
EKPO,MAHN3
EKPO,UEBTO
EKPO,UEBTK
EKPO,UNTTO
EKPO,BWTAR
EKPO,BWTTY
EKPO,ABSKZ
EKPO,AGMEM
EKPO,ELIKZ
EKPO,EREKZ
EKPO,PSTYP
EKPO,KNTTP
EKPO,KZVBR
EKPO,VRTKZ
EKPO,TWRKZ
EKPO,WEPOS
EKPO,WEUNB
EKPO,REPOS
EKPO,WEBRE
EKPO,KZABS
EKPO,LABNR
EKPO,KONNR
EKPO,KTPNR
EKPO,ABDAT
EKPO,ABFTZ
EKPO,ETFZ1
EKPO,ETFZ2
EKPO,KZSTU
EKPO,NOTKZ
EKPO,LMEIN
EKPO,EVERS
EKPO,ZWERT
EKPO,NAVNW
EKPO,ABMNG
EKPO,PRDAT
EKPO,BSTYP
EKPO,EFFWR
EKPO,XOBLR
EKPO,KUNNR
EKPO,ADRNR
EKPO,EKKOL
EKPO,SKTOF
EKPO,STAFO
EKPO,PLIFZ
EKPO,NTGEW
EKPO,GEWEI
EKPO,TXJCD
EKPO,ETDRK
EKPO,SOBKZ
EKPO,ARSNR
EKPO,ARSPS
EKPO,INSNC
EKPO,SSQSS
EKPO,ZGTYP
EKPO,EAN11
EKPO,BSTAE
EKPO,REVLV
EKPO,GEBER
EKPO,FISTL
EKPO,FIPOS
EKPO,KO_GSBER
EKPO,KO_PARGB
EKPO,KO_PRCTR
EKPO,KO_PPRCTR
EKPO,MEPRF
EKPO,BRGEW
EKPO,VOLUM
EKPO,VOLEH
EKPO,INCO1
EKPO,INCO2
EKPO,VORAB
EKPO,KOLIF
EKPO,LTSNR
EKPO,PACKNO
EKPO,FPLNR
EKPO,GNETWR
EKPO,STAPO
EKPO,UEBPO
EKPO,LEWED
EKPO,EMLIF
EKPO,LBLKZ
EKPO,SATNR
EKPO,ATTYP
EKPO,VSART
EKPO,HANDOVERLOC
EKPO,KANBA
EKPO,ADRN2
EKPO,CUOBJ
EKPO,XERSY
EKPO,EILDT
EKPO,DRDAT
EKPO,DRUHR
EKPO,DRUNR
EKPO,AKTNR
EKPO,ABELN
EKPO,ABELP
EKPO,ANZPU
EKPO,PUNEI
EKPO,SAISO
EKPO,SAISJ
EKPO,EBON2
EKPO,EBON3
EKPO,EBONF
EKPO,MLMAA
EKPO,MHDRZ
EKPO,ANFNR
EKPO,ANFPS
EKPO,KZKFG
EKPO,USEQU
EKPO,UMSOK
EKPO,BANFN
EKPO,BNFPO
EKPO,MTART
EKPO,UPTYP
EKPO,UPVOR
EKPO,KZWI1
EKPO,KZWI2
EKPO,KZWI3
EKPO,KZWI4
EKPO,KZWI5
EKPO,KZWI6
EKPO,SIKGR
EKPO,MFZHI
EKPO,FFZHI
EKPO,RETPO
EKPO,AUREL
EKPO,BSGRU
EKPO,LFRET
EKPO,MFRGR
EKPO,NRFHG
EKPO,J_1BNBM
EKPO,J_1BMATUSE
EKPO,J_1BMATORG
EKPO,J_1BOWNPRO
EKPO,J_1BINDUST
EKPO,ABUEB
EKPO,NLABD
EKPO,NFABD
EKPO,KZBWS
EKPO,BONBA
EKPO,FABKZ
EKPO,J_1AINDXP
EKPO,J_1AIDATEP
EKPO,MPROF
EKPO,EGLKZ
EKPO,KZTLF
EKPO,KZFME
EKPO,RDPRF
EKPO,TECHS
EKPO,CHG_SRV
EKPO,CHG_FPLNR
EKPO,MFRPN
EKPO,MFRNR
EKPO,EMNFR
EKPO,NOVET
EKPO,AFNAM
EKPO,TZONRC
EKPO,IPRKZ
EKPO,LEBRE
EKPO,BERID
EKPO,XCONDITIONS
EKPO,APOMS
EKPO,CCOMP
EKPO,GRANT_NBR
EKPO,FKBER
EKPO,STATUS
EKPO,RESLO
EKPO,KBLNR
EKPO,KBLPOS
EKPO,WEORA
EKPO,SRV_BAS_COM
EKPO,PRIO_URG
EKPO,PRIO_REQ
EKPO,EMPST
EKPO,DIFF_INVOICE
EKPO,TRMRISK_RELEVANT
EKPO,SPE_ABGRU
EKPO,SPE_CRM_SO
EKPO,SPE_CRM_SO_ITEM
EKPO,SPE_CRM_REF_SO
EKPO,SPE_CRM_REF_ITEM
EKPO,SPE_CRM_FKREL
EKPO,SPE_CHNG_SYS
EKPO,SPE_INSMK_SRC
EKPO,SPE_CQ_CTRLTYPE
EKPO,SPE_CQ_NOCQ
EKPO,REASON_CODE
EKPO,CQU_SAR
EKPO,ANZSN
EKPO,SPE_EWM_DTC
EKPO,EXLIN
EKPO,EXSNR
EKPO,EHTYP
EKPO,RETPC
EKPO,DPTYP
EKPO,DPPCT
EKPO,DPAMT
EKPO,DPDAT
EKPO,FLS_RSTO
EKPO,EXT_RFX_NUMBER
EKPO,EXT_RFX_ITEM
EKPO,EXT_RFX_SYSTEM
EKPO,SRM_CONTRACT_ID
EKPO,SRM_CONTRACT_ITM
EKPO,BLK_REASON_ID
EKPO,BLK_REASON_TXT
EKPO,ITCONS
EKPO,FIXMG
EKPO,WABWE
EKPO,CMPL_DLV_ITM
EKPO,INCO2_L
EKPO,INCO3_L
EKPO,TC_AUT_DET
EKPO,MANUAL_TC_REASON
EKPO,FISCAL_INCENTIVE
EKPO,TAX_SUBJECT_ST
EKPO,FISCAL_INCENTIVE_ID
EKPO,SF_TXJCD
EKPO,/BEV1/NEGEN_ITEM
EKPO,/BEV1/NEDEPFREE
EKPO,/BEV1/NESTRUCCAT
EKPO,/CWM/WABWE
EKPO,ADVCODE
EKPO,BUDGET_PD
EKPO,EXCPE
EKPO,FMFGUS_KEY
EKPO,IUID_RELEVANT
EKPO,MRPIND
EKPO,OIPIPEVAL
EKPO,OIC_LIFNR
EKPO,OIC_DCITYC
EKPO,OIC_DCOUNC
EKPO,OIC_DREGIO
EKPO,OIC_DLAND1
EKPO,OIC_OCITYC
EKPO,OIC_OCOUNC
EKPO,OIC_OREGIO
EKPO,OIC_OLAND1
EKPO,OIC_PORGIN
EKPO,OIC_PDESTN
EKPO,OIC_PTRIP
EKPO,OIC_PBATCH
EKPO,OIC_MOT
EKPO,OIC_AORGIN
EKPO,OIC_ADESTN
EKPO,OIC_TRUCKN
EKPO,OIA_BASELO
EKPO,OITAXFROM
EKPO,OIHANTYP
EKPO,OIPRICIE
EKPO,OITAXTO
EKPO,OITAXCON
EKPO,OITAXGRP
EKPO,OIOILCON
EKPO,OIINEX
EKPO,OIEXGNUM
EKPO,OIEXGTYP
EKPO,OIFEETOT
EKPO,OIFEEDT
EKPO,OINETCYC
EKPO,OIFERP
EKPO,OIFEECH
EKPO,OIA_IPMVAT
EKPO,OIA_SPLTIV
EKPO,OIVATH
EKPO,OIVATF
EKPO,OISBREL
EKPO,OIBASPROD
EKPO,OITRKNR
EKPO,OITRKJR
EKPO,OIEXTNR
EKPO,OIITMNR
EKPO,OIFTIND
EKPO,OIPRIOP
EKPO,OITRIND
EKPO,OIGHNDL
EKPO,OIUMBAR
EKPO,OITXCON1
EKPO,OITXCON2
EKPO,OITXCON3
EKPO,OITXCON4
EKPO,OITXCON5
EKPO,OITXCON6
EKPO,OID_EXTBOL
EKPO,OID_MISCDL
EKPO,OIMATCYC
EKPO,OIEDOK
EKPO,OIEDBAL
EKPO,OIEDBALM
EKPO,OICERTF1
EKPO,OIDATFM1
EKPO,OIDATTO1
EKPO,OIH_LICTP
EKPO,OIH_LICIN
EKPO,OIH_LCFOL
EKPO,OIH_FOLQTY
EKPO,OIEDOK_GI
EKPO,OIEDBAL_GI
EKPO,OIEDBALM_GI
EKPO,OIHANTYP_GI
EKPO,OIINEX_GI
EKPO,OITAXGRP_GI
EKPO,OICERTF1_GI
EKPO,OIDATFM1_GI
EKPO,OIDATTO1_GI
EKPO,OIH_LICTP_GI
EKPO,OIH_LICIN_GI
EKPO,OIH_LCFOL_GI
EKPO,OIH_FOLQTY_GI
EKPO,OIO_RFBLN
EKPO,OIO_RFBLP
EKPO,SGT_SCAT
EKPO,SGT_RCAT
EKPO,WRF_CHARSTC1
EKPO,WRF_CHARSTC2
EKPO,WRF_CHARSTC3
EKPO,ZGSRM_REQDAT
EKPO,ZGSRM_REQNO
EKPO,ZGSRM_REQPOS
EKPO,ZZGHPC
EKPO,ZZ_RETDD
EKPO,ZZ_PCTYPE
